feature,coef
probably,-0.0392029062087573
choose,-0.038861373387788056
national security,-0.038582527501414755
passport,-0.03824367975685401
foreign person,-0.037813790443977154
retirement,-0.03777862389110969
dual,-0.03743077389734535
access classify,-0.036697253426051527
access classify information,-0.036697253426051527
live work,-0.03647092792521411
dual citizen,-0.03625177074178577
citizenship applicant,-0.03613599972106567
following,-0.036115721305435625
transfer,-0.036099310696834946
classify information,-0.03603495787863446
1992,-0.035936045529222645
raise concern,-0.035936045529222645
substantial evidence,-0.035936045529222645
citizen unite,-0.0358871264291059
million,-0.03532145854521551
work israel applicant,-0.03521389125590621
dual citizen unite,-0.03500705509625927
citizen unite state,-0.03500705509625927
eligibility,-0.03490912070360248
use israeli,-0.034816353200286775
acquire israeli,-0.034816353200286775
adult life,-0.034816353200286775
applicant acquire israeli,-0.034816353200286775
national,-0.034554876627689995
regarde,-0.034198936460514764
standard,-0.03404104113787568
applicant note,-0.033769473463801845
depart,-0.033769473463801845
risk,-0.033631551043306104
access,-0.033560380184848665
condition,-0.033259355250297114
subparagraph subparagraph subparagraph,-0.033037847773636234
vote foreign,-0.033037847773636234
foreign election,-0.033037847773636234
employment history,-0.033037847773636234
condition raise,-0.033037847773636234
overall,-0.033037847773636234
employment history israel,-0.033037847773636234
vote foreign election,-0.033037847773636234
mitigate foreign,-0.033037847773636234
israel exhibit,-0.033037847773636234
applicant applicant applicant,-0.033037847773636234
minor child,-0.033037847773636234
history israel,-0.033037847773636234
executive,-0.03291613870936059
citizen applicant,-0.03268607766152419
visit israel,-0.032389896431595865
egan,-0.03232433799175028
idf,-0.03231639946927265
passport applicant,-0.03222215993007173
clearly,-0.032146036746528696
consistent,-0.032146036746528696
clearly consistent,-0.032146036746528696
directive,-0.03212877726993624
computer,-0.0318055535036288
exercise,-0.03142313050248237
2015 applicant,-0.030855033358601427
foreign citizenship,-0.030251032355181725
mean,-0.029978387528433986
account,-0.029881122592980452
sponsor,-0.029784197717341167
establish,-0.02958050317609732
return israel,-0.029565901607285516
fighter,-0.029527535775511097
fighter jets,-0.029527535775511097
prime minister,-0.029527535775511097
prime,-0.029527535775511097
class computer,-0.029527535775511097
surrender,-0.029527535775511097
relocate,-0.029527535775511097
regarde applicant,-0.029527535775511097
dual israeli,-0.029527535775511097
knesset,-0.029527535775511097
surrender passport,-0.029527535775511097
dual israeli citizen,-0.029527535775511097
international technology,-0.029527535775511097
computer coding,-0.029527535775511097
22 23,-0.029527535775511097
relocate israel,-0.029527535775511097
work german,-0.029527535775511097
coding,-0.029527535775511097
tr 22 23,-0.029527535775511097
benefit applicant receive,-0.029527535775511097
close pension,-0.029527535775511097
close pension bank,-0.029527535775511097
minister,-0.029527535775511097
israel 1997 applicant,-0.029527535775511097
gan israel,-0.029527535775511097
jets,-0.029527535775511097
difficult,-0.029527535775511097
fund applicant,-0.029527535775511097
applicant return israel,-0.029527535775511097
applicant receive israeli,-0.029527535775511097
asset israel,-0.029527535775511097
fso applicant,-0.029527535775511097
israel 1997,-0.029527535775511097
pension bank accounts,-0.029527535775511097
class computer coding,-0.029527535775511097
penalty,-0.029527535775511097
applicant surrender passport,-0.029527535775511097
applicant surrender,-0.029527535775511097
renew,-0.029527535775511097
illegal export,-0.029527535775511097
purposes,-0.029527535775511097
israel use israeli,-0.029527535775511097
international technology company,-0.029527535775511097
dance,-0.029527535775511097
asset israel applicant,-0.029527535775511097
retirement asset,-0.029527535775511097
tax penalty,-0.029527535775511097
obtain israeli,-0.029527535775511097
missile,-0.029527535775511097
extensive,-0.029527535775511097
applicant choose,-0.029527535775511097
israel use,-0.029527535775511097
work visa,-0.029527535775511097
retirement asset israel,-0.029527535775511097
37 41,-0.029527535775511097
serve idf,-0.029359065447638576
determination,-0.028991655192758984
consider,-0.02891861899573281
person group,-0.028356027963834754
foreign person group,-0.028356027963834754
intelligence,-0.027828562218500573
position,-0.02733719664377959
000 applicant,-0.027285479810602368
class,-0.027149592216013475
favourable,-0.026925109070907758
use,-0.026744443065327445
financial property,-0.026478283049080238
business financial property,-0.026478283049080238
business financial,-0.026478283049080238
evidence consider,-0.026478283049080238
example,-0.026478283049080238
country foreign,-0.026478283049080238
heighten risk,-0.026478283049080238
product,-0.02619703811867115
serve,-0.026151676047340863
israeli passport,-0.025766064902894844
enter depart,-0.02541489705886008
far,-0.0251568054833612
life,-0.02509348265684916
doubt,-0.025087879284305458
doing,-0.024882974408321788
executive order 10865,-0.024583278657733264
order 10865,-0.024583278657733264
conclusion,-0.024583278657733264
classify sensitive,-0.024583278657733264
heighten,-0.024583278657733264
10865,-0.024583278657733264
classify sensitive information,-0.024583278657733264
executive order,-0.024583278657733264
coercion,-0.024561562304418826
exploitation,-0.024561562304418826
loyalty,-0.024030494481007202
reside,-0.02379080605906982
obligation,-0.023564816220900623
january,-0.02349391507246153
applicant live work,-0.023463586328797404
58 59,-0.023463586328797404
confirme,-0.023463586328797404
daughter,-0.023441032575643114
tax,-0.023420015336762766
retirement fund,-0.023420015336762766
unemploy,-0.023420015336762766
apply,-0.02277223997371244
favor,-0.022688274266386293
organization government,-0.022688274266386293
group organization government,-0.022688274266386293
clearance decision,-0.022688274266386293
group organization,-0.022688274266386293
jewish heritage,-0.022534595895834026
benefit applicant,-0.022534595895834026
claim,-0.022534595895834026
illegal,-0.022534595895834026
applicant turn,-0.022242424431850493
program,-0.022213125498957438
acquire citizenship,-0.02213705784021459
cooperate,-0.02213705784021459
brother law,-0.02213705784021459
pension fund,-0.02213705784021459
spy,-0.02213705784021459
use israeli passport,-0.02213705784021459
strong bilateral relation,-0.02213705784021459
strong bilateral,-0.02213705784021459
evidence consider following,-0.022025231849090825
substantial financial israel,-0.022025231849090825
substantial financial,-0.022025231849090825
reasonable,-0.022025231849090825
2011 programmer team,-0.022025231849090825
subparagraph subparagraph applicant,-0.022025231849090825
military intelligence,-0.022025231849090825
military intelligence applicant,-0.022025231849090825
minor child parents,-0.022025231849090825
subparagraph applicant applicant,-0.022025231849090825
applicant employment history,-0.022025231849090825
potentially applicable,-0.022025231849090825
10 apply,-0.022025231849090825
2011 programmer,-0.022025231849090825
provide certain fact,-0.022025231849090825
provide certain,-0.022025231849090825
potential israeli,-0.022025231849090825
team leader,-0.022025231849090825
mean 10,-0.022025231849090825
israel disqualify,-0.022025231849090825
guideline note,-0.022025231849090825
guideline note condition,-0.022025231849090825
guideline provide,-0.022025231849090825
guideline provide certain,-0.022025231849090825
given evidence consider,-0.022025231849090825
given evidence,-0.022025231849090825
team leader late,-0.022025231849090825
potentially applicable case,-0.022025231849090825
start 2008,-0.022025231849090825
issue guideline foreign,-0.022025231849090825
country israel,-0.022025231849090825
likewise,-0.022025231849090825
issue guideline,-0.022025231849090825
trials,-0.022025231849090825
appendix applicant,-0.022025231849090825
israeli university,-0.022025231849090825
fact circumstance,-0.022025231849090825
fact circumstance mitigate,-0.022025231849090825
certain,-0.022025231849090825
certain fact,-0.022025231849090825
certain fact circumstance,-0.022025231849090825
lesser,-0.022025231849090825
lesser burden,-0.022025231849090825
1985 1989,-0.022025231849090825
1985 1989 applicant,-0.022025231849090825
life insurance,-0.022025231849090825
fall mean,-0.022025231849090825
fall mean 10,-0.022025231849090825
perform military,-0.022025231849090825
state israel applicant,-0.022025231849090825
person applicant,-0.022025231849090825
applicant adult,-0.022025231849090825
circumstance mitigate,-0.022025231849090825
circumstance mitigate foreign,-0.022025231849090825
circumstance person,-0.022025231849090825
israel exhibit appendix,-0.022025231849090825
programmer team leader,-0.022025231849090825
perform military service,-0.022025231849090825
consider following mitigate,-0.022025231849090825
software company 1992,-0.022025231849090825
matter,-0.022025231849090825
stepdaughter serve,-0.022025231849090825
overall concern set,-0.022025231849090825
overall concern,-0.022025231849090825
applicant train,-0.022025231849090825
applicant train work,-0.022025231849090825
applicant travel frequently,-0.022025231849090825
travel frequently,-0.022025231849090825
travel frequently israel,-0.022025231849090825
leader late,-0.022025231849090825
version guideline,-0.022025231849090825
service idf,-0.022025231849090825
1992 2011 programmer,-0.022025231849090825
condition raise security,-0.022025231849090825
frequently israel,-0.022025231849090825
leader late product,-0.022025231849090825
train work,-0.022025231849090825
applicant tie connection,-0.022025231849090825
states israel,-0.022025231849090825
train work field,-0.022025231849090825
funds,-0.022025231849090825
late product,-0.022025231849090825
programmer,-0.022025231849090825
mitigate foreign influence,-0.022025231849090825
applicable case,-0.022025231849090825
applicable,-0.022025231849090825
applicant subparagraph subparagraph,-0.022025231849090825
software company,-0.022025231849090825
late product manager,-0.022025231849090825
programmer team,-0.022025231849090825
vote israeli election,-0.022025231849090825
vote israeli,-0.022025231849090825
behavior circumstance person,-0.022025231849090825
behavior circumstance,-0.022025231849090825
unite states israel,-0.022025231849090825
concerns given evidence,-0.022025231849090825
condition 10,-0.022025231849090825
allegation sor issue,-0.022025231849090825
concerns,-0.022025231849090825
disqualify condition 10,-0.022025231849090825
concerns given,-0.022025231849090825
foot,-0.022025231849090825
field military intelligence,-0.022025231849090825
field military,-0.022025231849090825
forth follows,-0.022025231849090825
work software company,-0.022025231849090825
product manager,-0.022025231849090825
product manager start,-0.022025231849090825
1992 2011,-0.022025231849090825
passport enter depart,-0.022025231849090825
concern fall,-0.022025231849090825
concern potential israeli,-0.022025231849090825
following mitigate,-0.022025231849090825
following mitigate conditions,-0.022025231849090825
insurance,-0.022025231849090825
applicant vote israeli,-0.022025231849090825
note condition raise,-0.022025231849090825
note condition,-0.022025231849090825
concern allegation sor,-0.022025231849090825
intelligence applicant,-0.022025231849090825
concern allegation,-0.022025231849090825
note applicant spouse,-0.022025231849090825
company 1992,-0.022025231849090825
company 1992 2011,-0.022025231849090825
mandatory obligation,-0.022025231849090825
manager start 2008,-0.022025231849090825
sor issue guideline,-0.022025231849090825
sor issue,-0.022025231849090825
exhibit appendix applicant,-0.022025231849090825
expect behavior,-0.022025231849090825
potential israeli espionage,-0.022025231849090825
expect behavior circumstance,-0.022025231849090825
military service idf,-0.022025231849090825
raise concern fall,-0.022025231849090825
totality,-0.022025231849090825
israeli election,-0.022025231849090825
raise security concern,-0.022025231849090825
israeli espionage,-0.022025231849090825
set forth follows,-0.022025231849090825
child parents,-0.022025231849090825
applicant military,-0.022025231849090825
raise security,-0.022025231849090825
concern set,-0.022025231849090825
concern set forth,-0.022025231849090825
evidence reasonable,-0.022025231849090825
concern potential,-0.022025231849090825
following potentially applicable,-0.022025231849090825
manager start,-0.022025231849090825
work field,-0.022025231849090825
work field military,-0.022025231849090825
israeli financial,-0.022025231849090825
applicant military service,-0.022025231849090825
sensitive,-0.021781734245660184
11,-0.02166206515148482
presently,-0.021613180396889118
retirement account,-0.021568581937450426
software engineer,-0.021519641100442577
applicant obtain employment,-0.021519641100442577
obtain employment,-0.021519641100442577
international,-0.021481439953381157
export,-0.021481439953381157
write,-0.021341215488808834
accounts,-0.021217235201953493
business,-0.021034298396373198
unlikely,-0.020895170363316087
1989,-0.02036620831731792
clearance,-0.02002012179441049
fall,-0.020003346887810337
influence,-0.01999045220049334
worth,-0.019933062135053175
heritage,-0.019710601071523677
pressure,-0.019523023545700097
sensitive information,-0.019221205827999265
note applicant,-0.019177973619222362
manager,-0.01896311425250039
testify applicant,-0.01895682105459289
create,-0.018898265483692344
conflict,-0.018599399933985968
information technology,-0.018374451221790173
point,-0.017982406688484904
israel unite,-0.017931114110282902
personnel security,-0.017880950434793878
desire,-0.017880950434793878
exercise right,-0.017880950434793878
country birth,-0.017880950434793878
enter,-0.017832549156351594
child,-0.01772613545026504
contain,-0.017713306215653913
future,-0.017713306215653913
case,-0.017640779418858454
record,-0.01760617190580353
trustworthiness,-0.0175737259144506
tie,-0.01743917636975179
year applicant,-0.017335551315610494
484,-0.017289149717183563
right security clearance,-0.017289149717183563
right security,-0.017289149717183563
indicate,-0.01722456677516075
require,-0.017070450435484916
parliamentary democracy,-0.01706032065391831
account israel,-0.01706032065391831
earn bachelor,-0.01706032065391831
depart israel,-0.01706032065391831
applicant earn bachelor,-0.01706032065391831
enter depart israel,-0.01706032065391831
parliamentary,-0.01706032065391831
egan clearly,-0.01702052056893784
consistent standard,-0.01702052056893784
following potentially,-0.01702052056893784
obligation foreign,-0.01702052056893784
family tie,-0.01702052056893784
employment position,-0.01702052056893784
protect classify sensitive,-0.01702052056893784
risk terrorism,-0.01702052056893784
place position choose,-0.01702052056893784
version,-0.01702052056893784
heighten risk foreign,-0.01702052056893784
clearly consistent standard,-0.01702052056893784
conclude applicant,-0.01702052056893784
conclude applicant meet,-0.01702052056893784
foreign government military,-0.01702052056893784
preponderance evidence,-0.01702052056893784
preponderance,-0.01702052056893784
egan clearly consistent,-0.01702052056893784
manipulate,-0.01702052056893784
1960,-0.01702052056893784
evidence standard,-0.01702052056893784
government military organization,-0.01702052056893784
privilege,-0.01702052056893784
longstanding,-0.01702052056893784
military organization,-0.01702052056893784
place position,-0.01702052056893784
assessment,-0.01702052056893784
said,-0.0169769495769032
behavior,-0.0169769495769032
require law,-0.016811434884033805
including limit,-0.016752816690701087
applicant need,-0.01663631145981101
court,-0.016616929096112194
10,-0.01653091442897598
financially,-0.016528398003380015
applicant return,-0.016511534513867346
shall,-0.016433201592186735
ed,-0.016433201592186735
unite state country,-0.016163753690700153
state country,-0.016163753690700153
analyst,-0.01613000845734806
circumstances,-0.01609153013597446
applicant serve idf,-0.01609153013597446
espionage,-0.01609153013597446
applicant note applicant,-0.01609153013597446
set forth,-0.01609153013597446
involve,-0.01596633922507628
field,-0.015836668167764367
applicant tie,-0.015799358671990928
understand,-0.015721862870116347
security concern,-0.015553735741133676
sister brother,-0.01546451383490067
start,-0.015449256506501478
bank accounts,-0.015283759028397148
benefit,-0.015242288518941893
applicant employment,-0.015192205163678193
address,-0.015170114637029553
clearly consistent national,-0.015125516177590862
burden proof,-0.015125516177590862
person group organization,-0.015125516177590862
risk foreign,-0.015125516177590862
paragraph guideline applicant,-0.015125516177590862
484 531,-0.015125516177590862
financial interests,-0.015125516177590862
pressure coercion,-0.015125516177590862
present evidence,-0.015125516177590862
help foreign,-0.015125516177590862
applicant subparagraph,-0.015125516177590862
contact interests,-0.015125516177590862
department defense,-0.015125516177590862
supreme court,-0.015125516177590862
supreme,-0.015125516177590862
mitigate conditions,-0.015125516177590862
conflict individual,-0.015125516177590862
preference foreign,-0.015125516177590862
protect classify,-0.015125516177590862
persuasion,-0.015125516177590862
preference foreign country,-0.015125516177590862
national security concern,-0.015125516177590862
group government country,-0.015125516177590862
guideline applicant,-0.015125516177590862
burden persuasion,-0.015125516177590862
judgment,-0.015125516177590862
foreign country unite,-0.015125516177590862
531,-0.015125516177590862
government way,-0.015125516177590862
foreign contact interests,-0.015125516177590862
indicate preference,-0.015125516177590862
individual act,-0.015125516177590862
indicate preference foreign,-0.015125516177590862
located,-0.015125516177590862
ultimate burden persuasion,-0.015125516177590862
ultimate burden,-0.015125516177590862
ultimate,-0.015125516177590862
national grant,-0.015125516177590862
consistent national,-0.015125516177590862
consistent national grant,-0.015125516177590862
group government,-0.015125516177590862
help foreign person,-0.015125516177590862
unfavorable,-0.015125516177590862
organization government way,-0.015125516177590862
consider following,-0.015125516177590862
guideline applicant subparagraph,-0.015125516177590862
resolve,-0.015125516177590862
potentially,-0.015125516177590862
subparagraph applicant,-0.015125516177590862
work software,-0.015076575340583013
interests,-0.015061371854322799
term,-0.015038374193521591
responsible,-0.01499814507158045
applicant need maintain,-0.014763767887755548
substantial foreign,-0.014763767887755548
000 prior israel,-0.014763767887755548
000 prior,-0.014763767887755548
military support unite,-0.014763767887755548
military support,-0.014763767887755548
000 000 applicant,-0.014763767887755548
evidence contain,-0.014763767887755548
applicant open doing,-0.014763767887755548
applicant open,-0.014763767887755548
applicant note sor,-0.014763767887755548
member twice year,-0.014763767887755548
000 applicant acquire,-0.014763767887755548
000 applicant asset,-0.014763767887755548
years time applicant,-0.014763767887755548
000 applicant maintain,-0.014763767887755548
years time,-0.014763767887755548
applicant carefully,-0.014763767887755548
significant non financial,-0.014763767887755548
significant non,-0.014763767887755548
significant military support,-0.014763767887755548
significant military,-0.014763767887755548
carefully confirme israeli,-0.014763767887755548
carefully confirme,-0.014763767887755548
carefully,-0.014763767887755548
careful review testimony,-0.014763767887755548
sister brother law,-0.014763767887755548
similar company sponsor,-0.014763767887755548
similar company,-0.014763767887755548
capable,-0.014763767887755548
israeli involve numerous,-0.014763767887755548
applicant passport applicant,-0.014763767887755548
sister reside applicant,-0.014763767887755548
applicant close pension,-0.014763767887755548
applicant class computer,-0.014763767887755548
applicant class,-0.014763767887755548
israeli aliyah program,-0.014763767887755548
israeli aliyah,-0.014763767887755548
israeli account time,-0.014763767887755548
israeli account,-0.014763767887755548
israeli contractor international,-0.014763767887755548
israeli contractor,-0.014763767887755548
israeli citizenship tr,-0.014763767887755548
israeli citizenship israeli,-0.014763767887755548
israeli citizenship eligible,-0.014763767887755548
israeli citizenship claim,-0.014763767887755548
israeli citizenship aliyah,-0.014763767887755548
israeli citizen probably,-0.014763767887755548
capable use development,-0.014763767887755548
obtain israel,-0.014763767887755548
obtain employment israeli,-0.014763767887755548
obtain employment israel,-0.014763767887755548
2010 passport expire,-0.014763767887755548
2010 passport,-0.014763767887755548
israeli citizen immigration,-0.014763767887755548
israeli citizen enter,-0.014763767887755548
israeli base technology,-0.014763767887755548
israeli base,-0.014763767887755548
israeli authority entry,-0.014763767887755548
israeli authority,-0.014763767887755548
israeli asset use,-0.014763767887755548
israeli asset,-0.014763767887755548
terrorist suicide bombing,-0.014763767887755548
terrorist suicide,-0.014763767887755548
israel strong bilateral,-0.014763767887755548
israel strong,-0.014763767887755548
web,-0.014763767887755548
evidence support,-0.014763767887755548
israel tr 58,-0.014763767887755548
obtain israeli visa,-0.014763767887755548
obtain israeli citizenship,-0.014763767887755548
obtain israel benefit,-0.014763767887755548
applicant choose leave,-0.014763767887755548
israeli involve,-0.014763767887755548
israeli identification number,-0.014763767887755548
israeli identification,-0.014763767887755548
withdraw fund applicant,-0.014763767887755548
withdraw fund,-0.014763767887755548
israeli retirement asset,-0.014763767887755548
israeli retirement,-0.014763767887755548
israeli pension fund,-0.014763767887755548
israeli pension bank,-0.014763767887755548
israeli pension account,-0.014763767887755548
israeli passports citizen,-0.014763767887755548
israeli passports,-0.014763767887755548
israeli passport applicant,-0.014763767887755548
israeli passport 1998,-0.014763767887755548
trustworthiness loyalty connection,-0.014763767887755548
applicant bank account,-0.014763767887755548
applicant bank,-0.014763767887755548
testify applicant left,-0.014763767887755548
testify applicant concrete,-0.014763767887755548
cautious gan israel,-0.014763767887755548
cautious gan,-0.014763767887755548
cautious,-0.014763767887755548
character witnesses documentary,-0.014763767887755548
applicant born educate,-0.014763767887755548
applicant believe israeli,-0.014763767887755548
character trustworthiness,-0.014763767887755548
testify applicant need,-0.014763767887755548
israel provide significant,-0.014763767887755548
israel provide,-0.014763767887755548
web developer applicant,-0.014763767887755548
web developer,-0.014763767887755548
israel software engineer,-0.014763767887755548
israel software,-0.014763767887755548
israel time applicant,-0.014763767887755548
israel time,-0.014763767887755548
israel subject prolong,-0.014763767887755548
israel subject,-0.014763767887755548
applicant believe financially,-0.014763767887755548
israel january,-0.014763767887755548
israel israel parliamentary,-0.014763767887755548
israel israel,-0.014763767887755548
israel independent state,-0.014763767887755548
israel independent,-0.014763767887755548
weapon mass destruction,-0.014763767887755548
weapon mass,-0.014763767887755548
israel parliamentary democracy,-0.014763767887755548
israel parliamentary,-0.014763767887755548
applicant asset germany,-0.014763767887755548
applicant asset,-0.014763767887755548
child citizen residents,-0.014763767887755548
character witnesses,-0.014763767887755548
character trustworthiness loyalty,-0.014763767887755548
israel generally,-0.014763767887755548
applicant apply obtain,-0.014763767887755548
testimony hearing regarde,-0.014763767887755548
testimony hearing,-0.014763767887755548
testimony character witnesses,-0.014763767887755548
testimony character,-0.014763767887755548
children mother father,-0.014763767887755548
children mother,-0.014763767887755548
choose leave,-0.014763767887755548
choose applicant want,-0.014763767887755548
choose applicant,-0.014763767887755548
israel large trading,-0.014763767887755548
israel january 2015,-0.014763767887755548
israeli visa israeli,-0.014763767887755548
israeli visa,-0.014763767887755548
israeli tax penalty,-0.014763767887755548
israeli tax,-0.014763767887755548
israeli subsidiary german,-0.014763767887755548
israeli subsidiary,-0.014763767887755548
2007 january 2015,-0.014763767887755548
2007 january,-0.014763767887755548
israelis terrorist suicide,-0.014763767887755548
israelis terrorist,-0.014763767887755548
israelis,-0.014763767887755548
issues aan gin,-0.014763767887755548
israel following,-0.014763767887755548
2015 applicant work,-0.014763767887755548
2015 applicant relocate,-0.014763767887755548
applicant applicant close,-0.014763767887755548
choose leave israeli,-0.014763767887755548
2015 applicant live,-0.014763767887755548
2015 applicant does,-0.014763767887755548
israel generally respect,-0.014763767887755548
israel consider citizens,-0.014763767887755548
citizen applicant presently,-0.014763767887755548
citizen applicant adversely,-0.014763767887755548
citizen applicant acquire,-0.014763767887755548
applicant adversely affect,-0.014763767887755548
citizen applicant testify,-0.014763767887755548
applicant adversely,-0.014763767887755548
threat israel citizen,-0.014763767887755548
threat israel,-0.014763767887755548
thorough search israeli,-0.014763767887755548
israel cooperate closely,-0.014763767887755548
israel following year,-0.014763767887755548
citizen hearing applicant,-0.014763767887755548
citizen hearing,-0.014763767887755548
israel applicant accumulate,-0.014763767887755548
israel applicant provide,-0.014763767887755548
israel applicant open,-0.014763767887755548
israel applicant note,-0.014763767887755548
israel applicant location,-0.014763767887755548
israel citizen israel,-0.014763767887755548
israel citizen,-0.014763767887755548
israel benefit include,-0.014763767887755548
israel benefit,-0.014763767887755548
israel balance 16,-0.014763767887755548
israel balance,-0.014763767887755548
2016 applicant begin,-0.014763767887755548
israel cooperate,-0.014763767887755548
israel acquire citizenship,-0.014763767887755548
israel acquire,-0.014763767887755548
israel 2021 applicant,-0.014763767887755548
israel 2021,-0.014763767887755548
israel applicant incur,-0.014763767887755548
israel applicant employer,-0.014763767887755548
israel applicant confirme,-0.014763767887755548
israel applicant choose,-0.014763767887755548
thorough search,-0.014763767887755548
citizen enter depart,-0.014763767887755548
citizen enter,-0.014763767887755548
citizen israel advise,-0.014763767887755548
citizen israel,-0.014763767887755548
citizen immigration legal,-0.014763767887755548
citizen immigration,-0.014763767887755548
issues aan,-0.014763767887755548
socialize participants record,-0.014763767887755548
socialize participants,-0.014763767887755548
software engineer specialize,-0.014763767887755548
software engineer german,-0.014763767887755548
software encryption software,-0.014763767887755548
brother law child,-0.014763767887755548
sister reside,-0.014763767887755548
applicant confirme testify,-0.014763767887755548
applicant concrete plans,-0.014763767887755548
software fighter jets,-0.014763767887755548
software fighter,-0.014763767887755548
software encryption,-0.014763767887755548
trustworthiness loyalty,-0.014763767887755548
evidence admit record,-0.014763767887755548
obtain work visa,-0.014763767887755548
obtain work,-0.014763767887755548
applicant admission sor,-0.014763767887755548
applicant admission,-0.014763767887755548
citizen probably prerequisite,-0.014763767887755548
citizen probably,-0.014763767887755548
citizen residents tr,-0.014763767887755548
citizen residents,-0.014763767887755548
2016 ge unless,-0.014763767887755548
israel advise cautious,-0.014763767887755548
israel advise,-0.014763767887755548
citizenship applicant choose,-0.014763767887755548
citizenship aliyah program,-0.014763767887755548
irresponsible remove retirement,-0.014763767887755548
irresponsible remove,-0.014763767887755548
irresponsible,-0.014763767887755548
occurred involve palestinian,-0.014763767887755548
occurred involve,-0.014763767887755548
occurred,-0.014763767887755548
applicant acquire work,-0.014763767887755548
applicant accumulate asset,-0.014763767887755548
applicant accumulate,-0.014763767887755548
citizen visit israel,-0.014763767887755548
want experience jewish,-0.014763767887755548
want experience,-0.014763767887755548
old software engineer,-0.014763767887755548
old software,-0.014763767887755548
old applicant bank,-0.014763767887755548
old applicant applicant,-0.014763767887755548
officer fso federal,-0.014763767887755548
applicant 60 year,-0.014763767887755548
applicant 60,-0.014763767887755548
citizens human right,-0.014763767887755548
citizens human,-0.014763767887755548
citizens hold israeli,-0.014763767887755548
citizens hold,-0.014763767887755548
applicant concrete,-0.014763767887755548
january 2016 applicant,-0.014763767887755548
january 19 2016,-0.014763767887755548
january 19,-0.014763767887755548
bombing continue threat,-0.014763767887755548
bombing continue,-0.014763767887755548
born educate unite,-0.014763767887755548
born educate,-0.014763767887755548
witnesses documentary evidence,-0.014763767887755548
evidence admit,-0.014763767887755548
open doing,-0.014763767887755548
open doing future,-0.014763767887755548
citizenship aliyah,-0.014763767887755548
citizenship claim dual,-0.014763767887755548
citizenship claim,-0.014763767887755548
citizenship applicant testify,-0.014763767887755548
citizenship applicant tell,-0.014763767887755548
citizenship applicant require,-0.014763767887755548
citizenship applicant probably,-0.014763767887755548
citizenship applicant lose,-0.014763767887755548
old time sor,-0.014763767887755548
old time,-0.014763767887755548
involve numerous,-0.014763767887755548
involve local folk,-0.014763767887755548
involve local,-0.014763767887755548
involve palestinian detainee,-0.014763767887755548
involve palestinian,-0.014763767887755548
involve numerous instance,-0.014763767887755548
citizenship eligible receive,-0.014763767887755548
citizenship eligible,-0.014763767887755548
citizenship israeli aliyah,-0.014763767887755548
citizenship israeli,-0.014763767887755548
witnesses documentary,-0.014763767887755548
evidence contain large,-0.014763767887755548
jets digital oscilloscope,-0.014763767887755548
jets digital,-0.014763767887755548
jets component hawk,-0.014763767887755548
jets component,-0.014763767887755548
jewish heritage desire,-0.014763767887755548
