feature,coef
delinquent debt total,-0.39560462527971024
allege delinquent debt,-0.39235511856868066
owe,-0.39169689831557924
assertion,-0.39143286269506417
make effort,-0.3901271077613971
sor debts,-0.3896756520057745
allegations,-0.3882926406000396
debt owe creditor,-0.38808910458012574
day,-0.38747179775877855
despite,-0.3858488969319027
financial,-0.38526700604334135
disclose,-0.3836552676887309
allege delinquent,-0.383414034008162
modification,-0.3826956823768476
applicant contend,-0.37949978590815464
present,-0.3790114728126037
mitigation,-0.3785588067018882
want,-0.3770595167706489
44,-0.3767700308063128
deny applicant,-0.37676207270110124
return tys,-0.3764216890890315
fraud,-0.3760962867546491
present documentary,-0.3747670378374666
supply,-0.373394270924987
union,-0.3727658232874645
2018 2019,-0.368391760906523
question,-0.36807227162039863
make payment debt,-0.3659144790292351
purposes consider,-0.36552788185008783
credit,-0.3653521296177032
applicant plan,-0.3650334200570368
answere,-0.36496865170714055
credit record,-0.36490757204466984
year 2018,-0.3636728493320818
applicant recall,-0.36299577786037135
applicant attribute financial,-0.3616089333623402
applicant aver,-0.3613343732704779
present documentary evidence,-0.36122720678114034
account sor,-0.3610440829185456
remain unresolved,-0.3597450220633461
tax return tys,-0.35939759894752216
provided,-0.3589746535437286
attribute financial problem,-0.3587984647533333
financial counseling,-0.3584982925313404
applicant answer sor,-0.35782005578315285
2013,-0.3578031919387133
make payment account,-0.357321610803222
applicant offer,-0.35528966975023013
admit applicant pastdue,-0.3527390630650294
attribute financial,-0.3513520784493573
explanation,-0.35032372486822805
hearing applicant testify,-0.3498060237563981
account remains,-0.34917171203270764
utility,-0.34859772212595647
applicant claim applicant,-0.34840873068266925
2016 2017 2018,-0.34738871450041486
applicant submit,-0.3473532137268156
debt remains unresolved,-0.34713937662150635
debt charge,-0.3438416376212151
stop,-0.34302618064991613
applicant want,-0.3427902904333469
item applicant admit,-0.34245685146009736
sor answer,-0.3424420436350972
delinquency,-0.3424339849270339
tell investigator applicant,-0.3421501737870529
pastdue,-0.34210534012470856
mitigate,-0.34015829949653764
applicant answere,-0.3393463265063154
54,-0.3391235673644648
sor allege delinquent,-0.336613944747119
applicant serve active,-0.3363919457010331
correspondence,-0.3359895457718681
49 applicant,-0.33570633554368684
applicant believe,-0.33556136610825416
relief company,-0.33485319758835874
aver,-0.33368724624256507
applicant plan pay,-0.3331948361071933
july 2016,-0.33302050278237616
applicant purchase,-0.33300809057179065
september 2016,-0.3324682845364348
credit union,-0.3319001520939058
2008,-0.3315718050799528
unpaid,-0.33137575826410737
applicant submit documentation,-0.33122492105577395
reason,-0.33082600666063444
tax year 2018,-0.32955073444132654
support assertion,-0.3292157322384191
seven years,-0.3245532549844913
applicant tell,-0.32397738450805474
applicant present documentary,-0.32395011948129376
workplace,-0.32378170225584624
make,-0.32364857399885416
applicant aver applicant,-0.32348690937138497
regarde,-0.3229804100962895
substantiate,-0.3220502458054896
indebtedness,-0.32084834827738606
present evidence,-0.32061379735998485
step,-0.32052202309276645
file federal,-0.32045407960761607
record,-0.31955817980592244
2013 2017,-0.31733642737532425
authority,-0.31721830377085003
respond form,-0.3171901972131868
item sor,-0.3158090776617845
afghanistan,-0.3156368418338919
debt delinquent,-0.3155992484848738
disqualification,-0.3152786099306051
vacation,-0.3151927280517713
legal,-0.315005132231239
applicant confront,-0.314975983808165
opportunity,-0.31479253853269334
statute,-0.3138333929533503
fail submit,-0.3136664776687675
form response applicant,-0.31291673601426406
october 2017,-0.3123533386870487
2019 sor,-0.3122924294208982
alleged,-0.3116435432374114
provide proof,-0.31071626578782857
enforcement,-0.310350090403444
disqualification purposes,-0.30992049574990793
applicant owe delinquent,-0.3098084012801189
proffer,-0.3095277958074381
applicant fail submit,-0.30951664949420926
2003 applicant,-0.309097378293453
current financial,-0.308630779043953
admit applicant indebt,-0.30744912619295955
applicant know applicant,-0.3066237375635593
february 2021,-0.30635223808620937
debt resolved item,-0.30612281770901467
credit repair,-0.3057429348710013
gross,-0.3051432991506502
adopt,-0.3046510662761725
owe delinquent,-0.3044249844095959
item 11,-0.30442164614639056
tr 44,-0.30394218504270637
delinquent taxis,-0.30371856553380183
qip,-0.3036967907162384
tr 23,-0.3030869038546398
federal income,-0.30308139791744826
delinquent debt,-0.3028316639439746
extra,-0.3024692487842754
provide support documentation,-0.30234503137461494
allegations admission,-0.3021792665632704
fund,-0.3015721995007355
2016 2017,-0.30130631148921344
make payments,-0.3011510608643469
sor consider,-0.3010245792612133
provide evidence applicant,-0.3008071513102629
preparer,-0.2988738546473052
2018 federal,-0.29883821606411354
irs applicant,-0.29876208709982394
president,-0.2978435437578285
state tax authority,-0.2977955566959741
payment account,-0.29731651069281867
remains unpaid,-0.2960689854648233
50 000,-0.2960371402371995
2019 answer,-0.2959005963530466
allege sor consider,-0.2956603493052007
garnish,-0.2952429364178669
documentation corroborate,-0.2941648803812386
evidence effort,-0.2940166298906471
provide documentation support,-0.29390114388780386
utility debt,-0.29389958085562135
sor applicant attribute,-0.2928186189899734
owing delinquent,-0.29272484196677556
debt owe,-0.29271662837224555
2017 tax,-0.292477457456116
30 000,-0.2920815366806874
tax year,-0.2920225007255211
federal student loans,-0.29170066050864796
fail provide documentation,-0.2910236832456597
tax lien,-0.2910219059139046
estimate,-0.29100224704176225
month applicant,-0.2905913091060808
action,-0.29018270830865
indebt,-0.2898246348147557
subject interview applicant,-0.28966438583574683
contend applicant,-0.2894373458703913
admit owe,-0.28548386772580175
background interview applicant,-0.28453004882336824
tax year 2010,-0.28419616278270987
000 applicant admit,-0.2839035297315101
plan pay,-0.2838528533296227
application mitigate,-0.2834421779699108
appear,-0.28335489789983453
stop pay,-0.28299693191948394
applicant respond form,-0.28277117487102765
receipt,-0.28271167628065685
opm investigator,-0.2822922502530242
applicant answer,-0.2812612382674993
2014 2015,-0.2811138006310945
sor applicant admit,-0.28085571851719393
resolve debt debt,-0.2807892639338814
applicant admit allegation,-0.2805060625779746
submit applicant,-0.28042570876549516
sor appear,-0.2798410778054033
1994,-0.27965250086856014
judgment,-0.27824042362318574
2017 item,-0.2780850660065629
evidence support,-0.2779853155517938
applicant deny applicant,-0.277931384772007
account charge approximate,-0.27715998480088516
admit applicant file,-0.2770911151812764
produce,-0.2767783521854153
tax authority,-0.276534976778159
mar,-0.2758418172024998
gamble,-0.27577608273724274
provide document,-0.27576318863450894
loans,-0.2756945107644213
relief,-0.2752143116753479
plan make,-0.2748898896129877
clearance application,-0.2745462645181951
return filed,-0.27403262507415305
background,-0.2731004447005191
applicant estimate applicant,-0.2730047722776459
limitation,-0.2728173829418108
partial,-0.2726967905468612
2014 2015 2016,-0.27239314839050155
allege sor resolved,-0.2719198387189806
purchase,-0.27137174365486183
owe creditor,-0.2713674131636951
applicant admit owe,-0.2713526123183594
check,-0.27063928967414225
admit allegation,-0.2697039391601199
subject interview,-0.2696818657018838
august 2013,-0.2693071588099385
cancell,-0.2691893962512049
statute limitation,-0.2685724048679123
claims,-0.2679199554971393
irs tax,-0.2672748709787132
sor applicant claime,-0.26682105448548804
current status,-0.2656004699196927
44 applicant,-0.26532913932327135
document corroborate,-0.26496039148339806
000 sor,-0.2645074773438781
aver applicant,-0.2644115275959508
end month,-0.26439668195142313
account open,-0.2641861531883785
debt debt,-0.26409078978790884
2013 2014 2015,-0.26409071502447035
november 2021,-0.2640388532405845
action resolve,-0.2636916476123026
admit allege,-0.2635650571218323
serve active,-0.26355637320507885
applicant provide document,-0.26331323719030686
background interview,-0.26326988010471264
account credit card,-0.26323033832456927
tax return 2013,-0.2630550486151121
burden,-0.26304791996084037
applicant provide proof,-0.2628861977185113
paycheck paycheck,-0.2625128026278139
private,-0.26230635351110243
2014 2018,-0.2614323387387554
80 000,-0.261155623384575
admission adopt,-0.26105465301158953
admission adopt finding,-0.26105465301158953
applicant interview government,-0.26063883985187625
assess,-0.2602953289280324
score,-0.2602633960726025
unresolved items,-0.259722224765897
debt remain unresolved,-0.25962357319912427
2003,-0.25930284049858554
fall credit,-0.25927749831072544
applicant explain,-0.25878739542106005
state applicant pay,-0.2586050442016702
bankruptcy filing,-0.2583352563890598
applicant open account,-0.258283456028868
applicant make effort,-0.25805869146899835
delinquency involve,-0.2580373440835732
alcohol,-0.25769601345174636
applicant produce,-0.2576405047364486
debt debt resolved,-0.25726488825444155
federal income taxis,-0.2572409553350106
total approximately,-0.2572390914881155
send,-0.25658440723294823
tr 62,-0.25632265996482406
purchase new,-0.2562295355831484
late payment,-0.2558581025261203
investment,-0.25475651034821273
applicant make,-0.2544495615901828
serve active duty,-0.254289971069954
assign collection,-0.25422185996020147
applicant admit allege,-0.25419452835589307
said,-0.254119235761925
state tax debt,-0.25366067443532286
fall credit report,-0.25340354243878227
information,-0.2532087241253566
submit support,-0.2527678906084468
april 2018,-0.2517658936303001
creditor account place,-0.25118028776629026
provide support,-0.250944380641264
applicant make payments,-0.2506967917883772
year 2010,-0.25031245663917434
debts total,-0.2502192803490737
debt total,-0.24935648522437703
claime applicant pay,-0.2488948552957562
debt credit,-0.24770298456735299
47 applicant,-0.24750661054878195
item sor allege,-0.24739922787446644
allege,-0.24718449920746144
collection credit,-0.24685905781011866
child support,-0.24666568654858023
unknow,-0.24660403804102918
provide update,-0.24565535959486484
unsecured,-0.2450851577350024
know applicant,-0.24496450308768755
corroboration,-0.24494440194368153
section,-0.24385390073495206
applicant stop pay,-0.24323023923045606
action applicant,-0.24320578235122392
car loan,-0.2430201451360773
owe approximately,-0.24278061800844344
allege sor,-0.2417716136171323
hold open,-0.2415553175577378
record hold open,-0.2415553175577378
record hold,-0.2415553175577378
credibility,-0.24143935457032434
adopt finding fact,-0.24131350222894446
adopt finding,-0.24131350222894446
financial counseling tr,-0.24078558472870706
allegations sor,-0.24078383212975701
previous employer,-0.24019951851028606
federal state,-0.2401517068461755
citation,-0.23987776109281267
applicant contend applicant,-0.23975821477346704
2015 2016 2017,-0.2396849065313777
information provided,-0.23966124274574074
history,-0.23962156994364744
felony,-0.23960270467730463
evidence financial,-0.23920922931902588
irs,-0.23879708441705125
accord applicant,-0.2385516401559074
explain applicant,-0.23842432626111384
applicant interview security,-0.23780328803166184
23 applicant,-0.2373897181240215
court record,-0.237053991380601
partial payment,-0.23668463386552338
account credit,-0.23603026183298403
000 000,-0.235801789180679
owe irs,-0.23575454938844018
sor answer sor,-0.23561101862314765
consume alcohol,-0.23537097331360174
match,-0.23496944390090052
documentary evidence applicant,-0.2346492335843727
applicant travel,-0.23456758329164737
internal revenue,-0.23428529881637236
outstanding,-0.23413024298640706
unalleged,-0.23405418216542134
year 2016,-0.23396284091761643
delinquent debt allege,-0.23391976155402294
applicant note,-0.2338566904694428
august 2015,-0.23328342508588162
revenue service,-0.2332343982966071
june 2015,-0.23311753509951472
30,-0.2329532124024338
applicant children,-0.23272734619288238
november 2012,-0.232705508921151
jewelry,-0.2326399390816022
temporary,-0.23254572222164607
interview security,-0.23253765257052134
applicant february,-0.23252031637761003
state applicant contact,-0.23226151549457183
applicant little,-0.2321362034591327
dispute,-0.23210641761371995
bb,-0.23204050407839835
remember,-0.2318434302700147
2009,-0.23146552495129422
owe creditor account,-0.2313178044712515
allege delinquent account,-0.23116089430267908
denied,-0.23041926858659983
800,-0.2302571900551127
list applicant,-0.23022648205751706
turn collection,-0.23012658444299078
pay resolved,-0.22981442824686205
item debt,-0.22934836008993587
resolve debt allege,-0.22903912617297506
debt tax,-0.22886061971850272
security investigator,-0.22814148615267943
2016 tax,-0.22782235230833384
disqualification purposes consider,-0.22779770699195587
2013 2016,-0.22746757353385494
college course,-0.22718453057650956
know applicant owe,-0.2270705223811593
internal revenue service,-0.22655394082222244
delinquent federal student,-0.22631401976260876
delinquent 2017,-0.22630220673241178
consider disqualify,-0.22618644845611993
effort,-0.22591521838763
allegations admission incorporate,-0.22589743985113814
filed applicant,-0.2256435365515161
mother law,-0.22503209634899216
lack,-0.22480544291127194
condominium,-0.22442604556965898
marry adult,-0.2238812703834398
2015 ge,-0.22343794536315706
closed applicant,-0.22340674575378644
outstand state,-0.223288489282909
item applicant state,-0.22309735147939794
applicant disclose applicant,-0.22299316475426562
warn,-0.2225777650617893
debt appear,-0.22253996998503275
car insurance,-0.22251052907024024
178,-0.22240105733347057
tr 23 applicant,-0.2223421840889788
daughters,-0.2222141401082441
file 2018,-0.2216783343402835
extension time,-0.22145038433073932
fiancé,-0.2214296189451925
day delinquent,-0.22102354309286276
deferment,-0.22082402449550456
effort resolve,-0.2208228445196009
debt tax year,-0.22072798407168073
documentary evidence support,-0.22042279935596643
collection debt,-0.22000021346416732
applicant indebt,-0.2199178057206144
applicant proffer,-0.21972681765251553
assistance,-0.2195350366682401
2023 credit,-0.2192187370118504
applicant pastdue debt,-0.21920305160043058
pay sor,-0.21911005320368152
consumer debts,-0.21866504586811344
like,-0.2185966637346576
2018 federal income,-0.2183111023733645
2022 credit reports,-0.21826215765298235
disable,-0.21822631953318214
documentation applicant,-0.21801840210765847
record evidence,-0.21784175160374863
fix,-0.217719215704585
testify debt,-0.21755977805708757
interview security investigator,-0.21739453801279138
information current,-0.21735840189986472
state federal,-0.21702286014659752
tr 29 applicant,-0.21667568550749347
return 2013,-0.21659957982298872
motorcycle,-0.21659187503953953
diversion,-0.2163849977910056
doe,-0.21630656235266643
say applicant make,-0.2160985943465587
unspecified,-0.21596649537543536
dispute debts,-0.21576571960250474
loan modification,-0.21533460215121833
applicant set,-0.21524882799009723
167,-0.214693703664711
collection sor,-0.21465347722672443
blame,-0.2145261688016831
counseling tr,-0.2144906632990158
accord,-0.21410614708417025
reflect payment,-0.21404595415517158
allegedly,-0.21400480023057264
admit sor allegation,-0.2138197804219451
expire,-0.21374023043851875
2020 tax,-0.21370994110245142
21 applicant,-0.21346623148357177
october 2016,-0.2134305599484012
applicant stop make,-0.21338432721108122
provide document corroborate,-0.21337346518703998
door,-0.213272865212326
43 applicant,-0.21307139939914738
authorize,-0.21289962060998013
payment irs,-0.21287240366416557
applicant issue,-0.2126392109343446
use disqualification purposes,-0.2124844286950221
use disqualification,-0.2124844286950221
action resolve debt,-0.2120084036343874
compensation,-0.2117720079522446
pastdue indebtedness,-0.21147655528261952
active duty military,-0.21135517300836223
year 2013,-0.21098079581526105
102,-0.21081758461320846
pay sor debt,-0.2107794554009896
unpay taxis,-0.21075408029342127
ed,-0.21051810295111634
applicant provide support,-0.2104933249152033
card company,-0.21028864700394304
tax preparer,-0.21022691957091827
federal student loan,-0.21014237268241928
comment,-0.2100199436030286
income taxis,-0.2096790824434621
disqualify,-0.20958487746616966
2018 tax,-0.2094162762219912
actually,-0.20924918975715376
ge tr,-0.20917913600614396
week,-0.20897737758385482
contact creditor resolve,-0.20893794970996887
qip applicant,-0.2088800483034103
debt unresolved sor,-0.2085373556642432
item applicant disclose,-0.20849194244732513
purpose,-0.2083858961349148
statement applicant,-0.20828896729518834
taxes applicant,-0.2081826417032322
sor applicant fail,-0.20779645489670534
tax years,-0.2077709597366412
revenue service irs,-0.207669338059633
service irs,-0.207669338059633
2016 item,-0.20755286502035858
18 applicant,-0.20725935629845912
fund pay,-0.2070496968920904
claim debt,-0.20687818191158236
constitute,-0.20687131820665755
notice,-0.20669866603853465
talke,-0.20657433717099552
applicant say debt,-0.20651973772819832
pay job,-0.206311032998459
applicant explain applicant,-0.20596408616935372
actual,-0.20575198973410402
credit card company,-0.20572833789826708
applicant supply,-0.2056706360400078
trip,-0.20553037950442696
2017 october,-0.20526490136409042
tr 32 applicant,-0.2048391008921771
judgment sor,-0.20412447025804717
applicant reside,-0.2041235905172504
applicant honorably discharge,-0.20408365595051112
aa,-0.20388406410033905
employed,-0.2036310778872244
seven,-0.20347531703279595
inconsistent,-0.20323652048548688
present evidence applicant,-0.20305494427808074
applicant purchase new,-0.2028015082248461
file federal tax,-0.2024244538435814
unpay federal,-0.20240234082033956
item applicant provide,-0.20200175721074254
applicant credit card,-0.2018555802572018
nearly,-0.20168431730535602
tax return filed,-0.20160119226978065
000 spouse,-0.20135555542131292
weeks applicant,-0.2010765710287863
2014 ge,-0.2010299737102954
irs file,-0.20099750095692925
applicant pastdue,-0.20086012330391542
2018 federal state,-0.20065455968453055
applicant specify,-0.20042972797499567
hotel,-0.20040395997460927
exhibit applicant state,-0.20039240668088798
eligibility denied,-0.19988213181167924
sor debts applicant,-0.19944098746642633
1986,-0.19930105750007315
admit allegations admission,-0.19916677391413304
stop make,-0.19911496255935615
offer evidence,-0.19902180209000012
account debt,-0.19899154684605933
disqualify purposes consider,-0.19880899780432335
395,-0.19875090855371672
documentation establish,-0.19875083950937789
technician,-0.19865962661086908
fail file federal,-0.19865956797185277
retirement,-0.19840971684449574
old applicant,-0.19836452924740355
documentary evidence payment,-0.1982609317087463
return 2018,-0.19823435103975812
pay resolve,-0.19790365819420727
applicant children applicant,-0.19727544823613163
guideline sor,-0.19725862835141128
debt relief company,-0.19724327982894727
delinquent federal taxis,-0.19722331174423963
item base,-0.19718617486240414
sor resolved applicant,-0.19712678316312202
year old applicant,-0.1969924199738546
provide additional,-0.196984299866099
pay pastdue,-0.196751549716137
denied michael leonard,-0.19674521029209735
denied michael,-0.19674521029209735
eligibility denied michael,-0.19674521029209735
plan payments,-0.19666172502437007
decide,-0.19664624988725354
account list,-0.1966341803546566
check applicant,-0.19629664210468767
card balance,-0.19611848763625717
120 day delinquent,-0.19581379060702955
applicant owe irs,-0.1957651371637096
applicant report,-0.1956074333007984
item evidence,-0.19553914072416692
agreements,-0.19545089284982134
later applicant,-0.19530075955059462
federal taxes,-0.19529328055035627
job time,-0.195266217838778
evidence financial counseling,-0.195119886160824
return 2014,-0.1951079754088735
20 000,-0.19485254127687088
responses,-0.19468685102241856
tax debt tax,-0.19461203632990165
mitigate conditions,-0.194546211296955
payment loan,-0.19451647982878653
progress,-0.19437184723189516
tr 17 18,-0.19432969490004146
married children,-0.19432218082753522
card debt sor,-0.19426054181882058
income expenses,-0.19418788173067067
admit delinquent,-0.19414607685566146
pleading,-0.19381570563703357
estimate applicant owe,-0.1936879750003217
2010 2017,-0.19358192615212783
disputed,-0.19351185709452207
trade,-0.19333132825134797
year 2008,-0.19314920923697243
contact irs,-0.19308273916298024
legally,-0.1930207635090539
petition,-0.19298085161946973
equifax,-0.1928435134710924
delinquent federal income,-0.19277607103390038
allegation explanations applicant,-0.1927610565151278
pay fine,-0.1925912421275317
identify,-0.19246099657702934
room,-0.1921705724856344
payment delinquent,-0.19200331618898603
marry adult children,-0.19193752583692458
suspension,-0.19189362467185858
credit card suspended,-0.1918737611799874
card suspended,-0.1918737611799874
let,-0.19173485157601472
disqualify purposes,-0.19168809458041394
medical bills,-0.19163337604531322
applicant late,-0.19139198940787777
security interview,-0.19138984791639993
clearance application sca,-0.19132100355832463
exception,-0.19131393613850958
2015 2018,-0.19129899389339985
debts ge,-0.19124529748175725
489,-0.19123277724365406
return tax,-0.19117293097418286
2017 2018 2019,-0.1911505572281051
pay loan,-0.1909190684975736
92,-0.19076439936000997
return 2010,-0.19073235924782123
record payment,-0.1907140759043516
pastdue medical debt,-0.19055279567770278
explanations applicant,-0.19053102292300178
application mitigate conditions,-0.19052169526864832
delinquent september,-0.19050205756456157
resolved item,-0.1904552028619306
pension,-0.19041097366240645
end month applicant,-0.19037701367883603
estrange,-0.1903396253022953
government,-0.19028170748284734
time applicant make,-0.19007352504217498
2016 return,-0.19002185010726766
failure,-0.18979324281600649
credit financial counseling,-0.18977891375238276
financial allegations,-0.189242695026655
irs tax transcript,-0.18920751140545783
32 applicant,-0.18901098748300468
documentary proof,-0.18899209701077355
months tr,-0.18895296390992564
december 2016 applicant,-0.18893289208328307
provide proof payment,-0.18889768044973124
refinance mortgage,-0.18881527748936205
2016 tr,-0.1887539287512798
medical collection,-0.18868601778401634
325,-0.18838048322657594
admission,-0.18827321724486362
place collection applicant,-0.18818798853129487
debt item,-0.18809698797985833
mitigate conditions person,-0.1880406579205387
conditions person analysis,-0.1880406579205387
conditions person,-0.1880406579205387
work character,-0.18781512742340964
admit sor allegations,-0.18779948298141036
issue sor,-0.18767785453494548
aid,-0.18763747689214802
status sor debt,-0.1875855197129642
admit owe debt,-0.1875328798575112
plans,-0.18751241646764774
tr applicant,-0.18739081886372297
provide documentation corroborate,-0.18724906309250253
tax relief,-0.18703892466938396
figure,-0.18686314422199304
irs state,-0.18684586223611344
inherit,-0.18672640213194594
june 2016 applicant,-0.18667513160479163
satellite,-0.18666504866932765
section 26,-0.1865519459859753
applicant action resolve,-0.1864973997774853
17 18,-0.18610361084834448
serve navy,-0.18604381980426404
pay item,-0.18602048793124484
history financial,-0.18591388212390936
131,-0.18584410646369842
applicant timely file,-0.18578996658088642
applicant make attempt,-0.1857728562094105
2021 sca,-0.18566677041953986
applicant marry adult,-0.1855945289374317
eligibility access classify,-0.18548829622949
allegation support,-0.18523784295537016
stepdaughter,-0.18502185241169467
100 000,-0.1847364331417479
make attempt,-0.18464522708288403
000 debt,-0.18441513100504908
tax year 2008,-0.18428509576240062
debt credit union,-0.1842428199332795
prescription,-0.18415888111060108
august 2022 applicant,-0.18407200056305625
public trust,-0.18382158750434227
response doha interrogatory,-0.18369035352344268
item 13,-0.18349455203076068
estimate applicant,-0.18348701630354028
recent payment,-0.18327495015566708
retailer,-0.1831336845189282
creditor total,-0.18304991765670794
garnishment,-0.18290969125108383
tr 52,-0.18284935208231345
credit report items,-0.18282808735044903
receive bachelor,-0.18276702823905538
1993,-0.182699071072537
applicant borrow,-0.18262125790084902
nonpayment,-0.18255549073559738
applicant intention,-0.18251410331913112
applicant credit,-0.18239070764163667
turn collection agency,-0.18220471720149392
10 000,-0.18214112645924693
government investigator applicant,-0.18209791909514914
550,-0.18197737029850347
applicant promise,-0.18193305351661976
allege sor item,-0.18179300672648865
card suspended charge,-0.18176860517977547
base,-0.18166583248885645
2019 2020,-0.18132756559358892
particular,-0.1813104533079145
don,-0.1809730590270211
application sca,-0.18085385153888195
eligibility access,-0.18082839386843919
tax return tax,-0.18081732057284902
allegation explanations,-0.18074989317597662
consider disqualify purposes,-0.18073411365586356
payment plan irs,-0.18072788576580304
applicant remember,-0.1807145303458022
filing state,-0.18069098291569555
2018 credit report,-0.18065653446386276
868,-0.18065591211672943
