feature,coef
explain applicant,-0.031121352599420577
mexican,-0.031038349652681742
september 2018,-0.030990872166705378
applicant highly,-0.03097716324538581
paragraph sor,-0.03075080696106871
drive applicant,-0.03070653471103943
interviews,-0.03059825120896706
february,-0.030551116252814967
write statement incident,-0.030385563543259046
company personnel,-0.030385563543259046
interview security department,-0.030385563543259046
applicant interview security,-0.030385563543259046
file applicant require,-0.030385563543259046
personnel file,-0.030385563543259046
personnel file applicant,-0.030385563543259046
require complete annual,-0.030385563543259046
company personnel file,-0.030385563543259046
statement incident,-0.030385563543259046
provide write statement,-0.030385563543259046
place company personnel,-0.030385563543259046
place company,-0.030385563543259046
provide write,-0.030385563543259046
require provide write,-0.030385563543259046
break,-0.03029190196632437
1999,-0.030252714466152117
applicant require complete,-0.03012833379106459
exhibit,-0.030102345497206986
applicant desk,-0.03000613993536736
clear,-0.029970515170509793
following,-0.02993987052358532
classified applicant,-0.029896912769196565
background interview,-0.029826602101389654
interview applicant,-0.02969903318177046
april 2013,-0.029572571510631012
pack,-0.029376615665136708
cyber,-0.029372910487380555
file company,-0.029329754149079512
industrial,-0.02926933204632927
security violation applicant,-0.029261384292018414
july,-0.02923288521362327
fired,-0.0292066672283169
vendor,-0.02919588311919199
directive,-0.029175254021108682
february 2017 applicant,-0.029160450742108334
timecard,-0.029160450742108334
gx,-0.02909771145217133
december,-0.029080945824462703
week,-0.029052716057097593
powerpoint presentation,-0.02898741693115512
2003 applicant,-0.028964093454219908
applicant delete,-0.028949681710168092
ae accord,-0.028916061005947725
answere,-0.028900692513034343
destroy,-0.02866163372331575
applicant transfer,-0.028627121704812533
bilateral,-0.0286175261282148
diplomat,-0.0286175261282148
plea,-0.0286175261282148
december 2016,-0.02861707941591915
probation violation,-0.028612547563631074
july 2017,-0.028612547563631074
14,-0.028592093713267496
e1pi,-0.02853636037124055
august 30,-0.02853636037124055
august 30 2018,-0.02853636037124055
30 2018,-0.02853636037124055
install,-0.028451674494706765
event,-0.02841607517337322
defense,-0.028393077085084643
company investigator,-0.028327552320331587
receive verbal,-0.028111036675650906
applicant claim,-0.028087919798114952
intention,-0.02803240929591955
january 2018,-0.028030257078529103
1992,-0.027978601997781086
work relate,-0.02795901279355391
career,-0.027850978062107495
capture management,-0.027845306920786593
applicant employment,-0.0278168811529314
employer,-0.0277352955583164
17,-0.0275149314591328
applicant assert,-0.027510301825629743
degree,-0.027505893857359784
mutual,-0.027501103428803002
mutual agreement,-0.027501103428803002
citation,-0.027494942993402917
1984,-0.027491620404237537
devices applicant,-0.027458226549367856
personal storage,-0.027458226549367856
storage devices applicant,-0.027458226549367856
personal storage devices,-0.027458226549367856
applicant group,-0.027458226549367856
position group,-0.027458226549367856
make mistake,-0.027427658024990618
personal file,-0.02740672983368671
ultimately,-0.027398319691793
border,-0.02739201524715837
ge enc,-0.02738126114948778
classify combination,-0.02738126114948778
number file,-0.027375132376582068
permission,-0.027372562785609712
practice,-0.02737129863795339
june 2020,-0.02733603833782475
send document personal,-0.027320261382677204
document personal email,-0.027320261382677204
unsecured applicant,-0.027320261382677204
2020 applicant send,-0.027320261382677204
draft applicant,-0.027320261382677204
workspace,-0.027320261382677204
icr draft,-0.027320261382677204
icr draft applicant,-0.027320261382677204
proprietary information applicant,-0.027217168760971636
claim,-0.027197877292838978
applicant copy,-0.02709245341516277
corrective,-0.027074778179249998
circumstance,-0.027054771457186412
question,-0.027047612363183305
sensitive dod information,-0.027041920738179105
sensitive dod,-0.027041920738179105
dod email,-0.027041920738179105
pin,-0.027041920738179105
safe passcode,-0.027041920738179105
transmission,-0.027041920738179105
march 2020 applicant,-0.027041920738179105
omission,-0.026937226582470004
violation applicant,-0.02689871998334118
begin work,-0.026883640362711902
document mark,-0.026805729891316042
computer internet,-0.026748456117445148
reflect,-0.026704182767130137
failure,-0.02669520169580135
earn,-0.026637310607494708
contend,-0.0265763637975955
result security,-0.026538274531180843
current employer applicant,-0.026538274531180843
field,-0.026496169617202785
item applicant,-0.02647929660023045
applicant fired,-0.026466588905075823
access classify,-0.0262207958939357
administration,-0.026176870011178334
write applicant,-0.026170655348022324
drink,-0.026137819788792722
work email,-0.026122860610333504
information applicant,-0.026049466122917392
necessary,-0.0260343472051589
sf,-0.025975677875639914
materials,-0.02595978307425424
access scif,-0.02595978307425424
wrap,-0.02595978307425424
russian,-0.02595978307425424
backup,-0.025922891129007634
deliberately omit,-0.025910973412211952
masturbate,-0.025910973412211952
equipment home,-0.025910973412211952
deliberately omit fail,-0.025910973412211952
recycle,-0.025910973412211952
habit,-0.025910973412211952
omit fail,-0.025910973412211952
omit fail disclose,-0.025910973412211952
applicant deliberately omit,-0.025910973412211952
temporary,-0.025826472072299694
applicant answere,-0.025826438140169244
addition,-0.025821496193454013
datum spill,-0.025766592827693436
wipe computer,-0.025743345603480506
applicant write applicant,-0.02563159760923518
march 2019,-0.02562164889243653
work various,-0.02561523285966097
violation company policy,-0.025594137569447208
sor allegation,-0.02554059682096501
employer company,-0.025512541716595744
city,-0.02546727318258953
april 2020,-0.02531589519013741
multiple,-0.025211860021194254
september 2017 applicant,-0.025192291310939398
applicant use work,-0.025159200262476925
memo,-0.025149018691109366
turn,-0.025146645257905196
industrial security,-0.0251249666098458
files applicant,-0.025075879899789443
2007 dui,-0.025035979118177194
observation security,-0.025028263984361514
observation,-0.025028263984361514
cds,-0.025028263984361514
slack,-0.025028263984361514
slack observation security,-0.025028263984361514
gomr,-0.025028263984361514
observation security policy,-0.025028263984361514
slack observation,-0.025028263984361514
government computer,-0.025028263984361514
continue,-0.025011843545137476
applicant interview,-0.025000415007425256
send email,-0.024989725385328874
check,-0.024942858574215576
realize applicant,-0.024863313755203956
industry,-0.02483449141088567
november 2014,-0.024808753210894707
disclose termination,-0.024803708396211207
able,-0.024729961106772617
secure space,-0.024715346543433072
106,-0.024682708914685228
transfer file,-0.024671283400204327
application,-0.02464188220693184
graduate college,-0.024580562208384966
applicant graduate college,-0.024580562208384966
building,-0.024535417168397834
applicant receive verbal,-0.02452614579513028
page line action,-0.02452614579513028
line action,-0.02452614579513028
warn result security,-0.02452614579513028
warn result,-0.02452614579513028
write warn result,-0.02452614579513028
employer applicant send,-0.02452614579513028
applicant highly respect,-0.024521286404907357
highly respect,-0.024521286404907357
guideline,-0.024498143428421257
interview security,-0.024475079913756814
applicant contend,-0.024460191766983646
sub,-0.02445973746106333
download company,-0.02444071734567936
intellectual,-0.02434863172198064
write statement,-0.024337705315194982
2006 applicant,-0.024332921547447192
following security violation,-0.02429743078530404
connection,-0.024283414997547558
mail,-0.024152423182054853
question applicant,-0.02414273679196549
ge 12,-0.024128393242813344
70,-0.02408882732600314
matt,-0.0240754360537762
tr 70,-0.024018841287935327
download 000,-0.02400667749127865
unsatisfactory performance,-0.023946474956175325
unsatisfactory,-0.023946474956175325
inadvertent,-0.023908993364310935
escort applicant,-0.023874961032828764
sor applicant terminate,-0.023874961032828764
courier,-0.023874961032828764
applicant explain applicant,-0.023836205578503064
sensitive,-0.023835765279829335
highly respect job,-0.023821443632065932
respect job,-0.023821443632065932
security clearance,-0.02379608469289407
previous,-0.02378798250029299
consuming,-0.023705770318640445
time consuming,-0.023705770318640445
2019,-0.02370292041100267
information spreadsheet,-0.023661680645906718
encryption,-0.023650183288482635
standard,-0.023647702472682088
malware,-0.023602948813533
mr testify,-0.023602948813533
administrator access,-0.023602948813533
information facility,-0.02358274537709686
compartmented information facility,-0.02358274537709686
august 2014,-0.02355355151014081
12,-0.023501723282435816
information including,-0.02347319358064405
investigation determine,-0.02346760634984825
corrective action,-0.023465975503001255
entire,-0.02344576470556675
applicant claim applicant,-0.02339523180118915
february 14 2017,-0.02332836059368666
february 14,-0.02332836059368666
warn letter,-0.02328499392331509
taking home,-0.02324339632528392
comply,-0.023015115820626007
assertion,-0.022978766148948438
hard drives,-0.02293215512366984
incident security,-0.022924510248579996
employer applicant,-0.02291468428143459
security policy,-0.02290745261744292
canada,-0.022894020902571838
british,-0.022894020902571838
iraqi,-0.022894020902571838
2001,-0.022894020902571838
economic,-0.022894020902571838
perform,-0.022893185616484596
areas,-0.022886100704673427
regarde incident,-0.02281883884118674
week later,-0.022796152358366732
company computer,-0.02277939230848394
common,-0.022764300567848193
applicant violate,-0.022729850051550086
counseling,-0.022670217716801794
tr 70 applicant,-0.022634963773575434
work group,-0.022547847005814997
chief engineer,-0.02254576872423176
issm,-0.02254576872423176
continue work,-0.022534175339025297
use personal,-0.022506325654601967
security training,-0.022479900689991197
culpability,-0.02243287046606037
applicant send,-0.022369214620106503
son,-0.02232547298674704
company policy applicant,-0.022316108082114233
earn bachelor,-0.022313400717027355
assistance,-0.02224273629122159
commit security,-0.022153008321981266
result,-0.022120842071825016
date,-0.022022478066682248
file contain,-0.022018682653412055
lock,-0.02201374409684874
applicant write,-0.02200866213148972
personal email applicant,-0.021896285316373453
expert,-0.02187710975003133
14 2017,-0.021867372257575457
agreement following,-0.02186688784990264
mutual agreement following,-0.02186688784990264
dod safe,-0.02170913473803964
contractor applicant,-0.021706160548242426
information personal,-0.02170580654208175
clients,-0.021637147875655564
security clearance 2006,-0.021637147875655564
project tr,-0.021637147875655564
clearance 2006,-0.021637147875655564
level tr,-0.021637147875655564
immediately,-0.02163298003764969
accord applicant,-0.021624385353082757
rehire,-0.02160849627515413
applicant disclose termination,-0.021597292726547934
misconduct,-0.0215904699943077
work home,-0.021567481442524482
2017 probation,-0.021459410672723306
2018 ge,-0.021459410672723306
disclose 2017,-0.021459410672723306
85p,-0.021459410672723306
sf 85p,-0.021459410672723306
applicant make mistake,-0.02144181253863872
device company,-0.021438015525970692
education,-0.02137557132062023
approximately year,-0.021362212157516977
form,-0.021355474686442895
young,-0.02131421443197797
violation security,-0.021298090792876385
level,-0.021281234847952288
work project,-0.021272384973580808
awareness,-0.02125027202094928
briefing,-0.021232747861383162
receive write,-0.021214562894154236
space,-0.021204685211999964
applicant exhibit,-0.02119096950221268
receive security,-0.021168689213048857
stem,-0.02115113243797767
scif security,-0.02114773932498665
home computer,-0.021134423541795407
contend applicant,-0.021129924863903124
2018 sca,-0.021114563620051884
left company,-0.021057483327874167
matter,-0.02105656115732166
set forth sor,-0.02105144602405177
forth sor,-0.02105144602405177
applicant clear,-0.021030177292667204
lab,-0.020967391299247386
information company,-0.02093961132895001
assert,-0.020932835193430928
server,-0.020925513517383806
scifs,-0.02090850777788097
instruct,-0.020898760795999862
knowledge,-0.02089756360796176
phone scif,-0.020848616015856282
earn master,-0.020823908806720894
fraud,-0.020816672095818643
large,-0.020770824906521816
incident tr,-0.020747880677917215
22 23,-0.020746738274701654
mr,-0.020729050760130787
drug,-0.02071932504285524
job july,-0.020682197881729782
warn,-0.020628211582087358
confirme,-0.020619537881798836
2016 sor,-0.020596122119527563
investigation conclude,-0.02057372433535838
encryption software,-0.020535945862115837
applicant company,-0.020508691037942544
unsecured applicant desk,-0.020490196037007902
security citation,-0.020490196037007902
document discover,-0.020490196037007902
draft applicant receive,-0.020490196037007902
workspace sor,-0.020490196037007902
proprietary export,-0.020490196037007902
proprietary export control,-0.020490196037007902
course,-0.02047922381024923
discipline,-0.020442760256985264
unaware,-0.02043884099196877
december 2013,-0.020431800584397034
suspended,-0.020410078005273797
commit security violation,-0.020409527531916695
applicant commit security,-0.020409527531916695
observe,-0.02040892462566713
applicant transmit,-0.02028144055363433
dod agency,-0.02028144055363433
spreadsheet include,-0.02028144055363433
security department conduct,-0.020257042362172697
violation place,-0.020257042362172697
company security department,-0.020257042362172697
department conduct,-0.020257042362172697
security department require,-0.020257042362172697
company security regulations,-0.020257042362172697
department require,-0.020257042362172697
security violation place,-0.020257042362172697
program document,-0.020257042362172697
department require provide,-0.020257042362172697
violation applicant interview,-0.020257042362172697
receive security violation,-0.020257042362172697
incident applicant receive,-0.020257042362172697
security regulations applicant,-0.020257042362172697
safe properly,-0.020257042362172697
statement incident applicant,-0.020257042362172697
violation place company,-0.020257042362172697
test procedure,-0.020257042362172697
security training applicant,-0.020257042362172697
security regulations,-0.020257042362172697
record applicant,-0.02021748263403428
security clearance applicant,-0.020213081609172946
agreement,-0.020171837173141687
employment history,-0.020164428336985934
overnight,-0.02008548067964249
000 file personal,-0.02006569721388286
november 2013,-0.020044343888465523
second,-0.02003879471958809
backpack,-0.02002261118748921
sticker,-0.02002261118748921
hard drive classify,-0.02002261118748921
drive classify,-0.02002261118748921
scratch,-0.019987879106892703
property applicant,-0.01995771594558334
old marry,-0.019954654441539686
year old marry,-0.019954654441539686
various,-0.01994643831049511
70 applicant,-0.019902702339692973
download files,-0.019902287259117128
2018 sca applicant,-0.019881562477454044
army reserve,-0.019881071807215222
proposal,-0.01987111782181669
download proprietary,-0.019823019734242688
regulation,-0.019821091614457196
year old employee,-0.019767290365995276
old employee,-0.019767290365995276
applicant begin work,-0.01975520312885695
35 applicant,-0.019754295736013026
receive,-0.01968962314260609
porn,-0.019669124011277496
forensic,-0.019669124011277496
dropbox account,-0.019669124011277496
virus malware,-0.019669124011277496
case,-0.01966158665097697
church,-0.01949187274745031
applicant send email,-0.019486188159462778
2007,-0.019477511243730573
applicant debrief,-0.01946983730569068
materials tr,-0.01946983730569068
tr 46 applicant,-0.01946983730569068
desk scif,-0.01946983730569068
crane,-0.01946983730569068
remove property,-0.01946983730569068
property scif,-0.01946983730569068
crane operator,-0.01946983730569068
operator,-0.01946983730569068
remove scif,-0.01946983730569068
omit,-0.019467069443693766
2010 2011,-0.019467069443693766
applicant wife applicant,-0.019451591886155244
regarde handling,-0.01944138572272364
location,-0.01943154456217826
18,-0.019427665441483742
piece,-0.019416303837300343
applicant earn bachelor,-0.01939114672002616
september 2015,-0.019370459436397966
circumstances,-0.019326292196326453
scg applicant,-0.01932494462077008
arrest,-0.019317242261725362
2017 work,-0.019315083614271547
security official,-0.019306338097573716
adhere,-0.019298468305564396
34,-0.01926362718544039
48,-0.019262669536367384
sca,-0.019251101560466603
utilize,-0.019237763222643037
incident occur,-0.019233573230433794
send,-0.019220986872246493
colleague,-0.019212705310856264
download company proprietary,-0.01921221255848385
failure report,-0.019193190603523622
laptops,-0.01917914174697001
user,-0.019135511968336853
cybersecurity,-0.019119475593484453
include,-0.019088568813703015
involve applicant,-0.019078270808728127
tr 22 23,-0.019074698930181894
applicant late,-0.019059381992017073
allegation misconduct,-0.01905519533655278
focus,-0.019043851561052885
marked,-0.019037044270797797
master degree 2007,-0.019026978699271137
degree 2007,-0.019026978699271137
earn master degree,-0.019026978699271137
personal belonging,-0.019026978699271137
federal contractor applicant,-0.019012929842717526
asset,-0.019006351660410637
allegation sor,-0.01899799363843068
earn bachelor degree,-0.018979130738420797
meet applicant,-0.01895283773484132
review,-0.018937381285539193
important,-0.01887335104637699
business administration,-0.018828451292339923
error applicant,-0.018784221631056777
applicant download 000,-0.018778172704083138
download 000 file,-0.018778172704083138
37 38,-0.018771236087092844
tr 37 38,-0.018771236087092844
applicant coworker,-0.01876131943118245
july 2015,-0.018756965146922124
project applicant,-0.018724191103608553
2013,-0.018713758350495487
applicant work various,-0.018706696172037088
eligible rehire,-0.01866470817943938
company employee,-0.018632822288023005
conclude,-0.01862364445907888
use work computer,-0.018623009791609045
mexico applicant,-0.018623009791609045
termination company,-0.018623009791609045
work mexico,-0.018623009791609045
applicant mexico,-0.018623009791609045
internet network,-0.018623009791609045
personally,-0.01861403542763639
october 2014,-0.01859395354778878
conclude applicant,-0.018574336681396606
phone applicant,-0.01857389678204172
tr 20 applicant,-0.01856353794719106
samples folder,-0.01856353794719106
director capture,-0.01856353794719106
director capture management,-0.01856353794719106
samples,-0.01856353794719106
personal device,-0.01856353794719106
sensitive proprietary,-0.01856353794719106
contend applicant intention,-0.01856353794719106
ae coworker,-0.01856353794719106
applicant contend applicant,-0.01856353794719106
personal intellectual,-0.01856353794719106
personal intellectual property,-0.01856353794719106
applicant intention,-0.01856353794719106
numerous,-0.018513895040606135
reside,-0.01848169397168461
performance applicant,-0.01846631830969318
guideline personal,-0.018440664700186113
guideline personal conduct,-0.018440664700186113
time,-0.018430331962938057
answere question,-0.01842387929288672
read,-0.01842135345021086
amend,-0.018408826855424474
scientist,-0.01838776917540496
unclear,-0.018378641517353675
pornography,-0.01832321041360206
december 2016 september,-0.01830548436624524
investigation establish,-0.01830548436624524
2016 september,-0.01830548436624524
file applicant need,-0.01830548436624524
accord applicant group,-0.01830548436624524
new computer,-0.01830548436624524
2016 september 2017,-0.01830548436624524
group group,-0.01830548436624524
applicant group supervisor,-0.01830548436624524
file personal storage,-0.01830548436624524
investigation establish applicant,-0.01830548436624524
group supervisor applicant,-0.01830548436624524
administrative leave,-0.018304442052019768
123,-0.018302662321309438
capacity,-0.018293813853631283
suppose,-0.018287671207100974
director,-0.01827664655810928
college,-0.018268534839446498
internet applicant,-0.018265112027664746
enclosure,-0.0181982819841943
transport,-0.018185793115222403
include classify,-0.01817149997658231
error,-0.018137316608548653
conference room,-0.018132126697244053
conference,-0.018132126697244053
action inadvertent,-0.01812860375578105
march 2005,-0.01812860375578105
damage,-0.018109091960546247
applicant previously,-0.018108709332157254
continuously,-0.018083714204981297
commission,-0.018005431291374326
september 2016,-0.017981022065791122
event applicant,-0.017972146653559107
suspension,-0.017970854657599917
applicant receive,-0.017965993679858204
building applicant,-0.017962276643553043
advise,-0.017960893098085653
reference,-0.01794587142602485
applicant receive security,-0.01790804062918192
favourable,-0.017903551210151365
handling,-0.01790277603706313
seek retain,-0.017897720688759465
seek retain security,-0.017897720688759465
spreadsheet contain,-0.017896601706823834
2017 termination,-0.01788284222726942
2017 probation violation,-0.01788284222726942
2018 sf,-0.01788284222726942
2017 termination contractor,-0.01788284222726942
january 2018 sca,-0.01788284222726942
dwi,-0.01788284222726942
2004,-0.017880807880007493
resign,-0.017871715245564832
legitimate,-0.01786594778287757
unethical,-0.017842829776690633
state applicant,-0.017830953676287613
laboratory,-0.01775974852238327
engineering fellow,-0.01774274772510458
violation occur,-0.017724822836279405
2016 security,-0.017721269800123878
self report,-0.0176990444920008
diagram,-0.01767315039861662
slide,-0.017659129077630367
security office applicant,-0.017648461519802244
sor january,-0.017648135670763836
failure disclose,-0.01763618633028966
use external,-0.017634223978126556
gain,-0.017585667046191463
applicant store,-0.017581228718464084
cyber security,-0.01757175063116343
november 2007,-0.01757175063116343
tr 34,-0.017529684031146353
april,-0.017522327982048634
timecards,-0.017496270445265
timecard fraud,-0.017496270445265
september 2014,-0.017463201930510357
1997,-0.017461661717345207
claim applicant,-0.017459291561217956
1992 applicant,-0.01741446383521036
expect,-0.017391152872660482
hard drive personal,-0.017367224087876526
drive personal,-0.017367224087876526
issued,-0.01736426108359877
warning,-0.017354722169422146
19,-0.017337482353136494
tr 20,-0.017316313920336793
summary,-0.017306336084788206
enforcement,-0.017299521287696698
law enforcement,-0.017299521287696698
medium device,-0.0172963603387299
2015 employer regain,-0.01728965294954916
2015 end,-0.01728965294954916
facility security office,-0.01728965294954916
facility tr,-0.01728965294954916
facility tr 65,-0.01728965294954916
1997 earn master,-0.01728965294954916
clients tr,-0.01728965294954916
clients tr 71,-0.01728965294954916
started applicant comply,-0.01728965294954916
clean work,-0.01728965294954916
clean work areas,-0.01728965294954916
employee ask necessary,-0.01728965294954916
49 applicant work,-0.01728965294954916
started,-0.01728965294954916
inadvertently classify,-0.01728965294954916
started applicant,-0.01728965294954916
tr 37 week,-0.01728965294954916
consciousness ge,-0.01728965294954916
consciousness ge tr,-0.01728965294954916
spend time complete,-0.01728965294954916
applicant highly security,-0.01728965294954916
contract applicant coworker,-0.01728965294954916
inoperable box,-0.01728965294954916
inoperable box garage,-0.01728965294954916
inoperable scratch,-0.01728965294954916
inoperable scratch break,-0.01728965294954916
render inoperable scratch,-0.01728965294954916
later april 2015,-0.01728965294954916
71 march,-0.01728965294954916
highly security,-0.01728965294954916
immediately render inoperable,-0.01728965294954916
college 1997,-0.01728965294954916
consuming applicant preferr,-0.01728965294954916
applicant remove failure,-0.01728965294954916
regain,-0.01728965294954916
regain access,-0.01728965294954916
37 week,-0.01728965294954916
37 week later,-0.01728965294954916
areas pack,-0.01728965294954916
areas pack belonging,-0.01728965294954916
work areas,-0.01728965294954916
work areas pack,-0.01728965294954916
taking home tr,-0.01728965294954916
security consciousness,-0.01728965294954916
procrastination prioritization,-0.01728965294954916
procrastination prioritization project,-0.01728965294954916
conscious applicant typically,-0.01728965294954916
2015 employer,-0.01728965294954916
information facility tr,-0.01728965294954916
55 applicant highly,-0.01728965294954916
